h_c_id,h_c_d_id,h_c_w_id,h_d_id,h_w_id,h_date,h_amount,h_data
1712,1,1,1,1,2018-10-20 21:31:40,10.00,AaAe7Yl1Xgma9leGX
1713,1,1,1,1,2018-10-20 21:31:40,10.00,HNkDEl6k2VesTr96b
1714,1,1,1,1,2018-10-20 21:31:40,10.00,HnhJ92NX1TOKPEX
1715,1,1,1,1,2018-10-20 21:31:40,10.00,MtCHg7fACuK1PFJH
1716,1,1,1,1,2018-10-20 21:31:40,10.00,okFkTaFw3UsxjpwI
1717,1,1,1,1,2018-10-20 21:31:40,10.00,4N5Ain3wCtbAyXUfyld
1718,1,1,1,1,2018-10-20 21:31:40,10.00,k5yn21n1i1EJ7A
1719,1,1,1,1,2018-10-20 21:31:40,10.00,bj2H5flEfQtjxkdrU
1720,1,1,1,1,2018-10-20 21:31:40,10.00,ANiag1xcV8lu3s
1721,1,1,1,1,2018-10-20 21:31:40,10.00,4KtPpTouxsad8v
1722,1,1,1,1,2018-10-20 21:31:40,10.00,KONYt4S1YRYZ5zhmHp
1723,1,1,1,1,2018-10-20 21:31:40,10.00,PZmkyGRI1YhB
1724,1,1,1,1,2018-10-20 21:31:40,10.00,7Nsg8VhCjhDfmq9Muj
1725,1,1,1,1,2018-10-20 21:31:40,10.00,oZLVdNshF3hshTVup1goa
1726,1,1,1,1,2018-10-20 21:31:40,10.00,fSic6GgHLbPM
1727,1,1,1,1,2018-10-20 21:31:40,10.00,UfCYHulXHLo5xrl
1728,1,1,1,1,2018-10-20 21:31:40,10.00,zDR1JBHpxizMJaO4rx6ibbbA
1729,1,1,1,1,2018-10-20 21:31:40,10.00,oXpTyiNMwczbnrtT1zgfgu
1730,1,1,1,1,2018-10-20 21:31:40,10.00,90eBOw5v29VbP01eqtGt
1731,1,1,1,1,2018-10-20 21:31:40,10.00,pCneZEDTrxonH0ja
1732,1,1,1,1,2018-10-20 21:31:40,10.00,Qa3tm6crQ5my
1733,1,1,1,1,2018-10-20 21:31:40,10.00,yt8BGsy7zw8BS9N0X6gQnb
1734,1,1,1,1,2018-10-20 21:31:40,10.00,SXooYbjcEkG66W7uksrzQ
1735,1,1,1,1,2018-10-20 21:31:40,10.00,Y4NGmRQvrAoIFz
1736,1,1,1,1,2018-10-20 21:31:40,10.00,ifgHG0g9fl1r0N
1737,1,1,1,1,2018-10-20 21:31:40,10.00,FUOxnX791fcp5ER
1738,1,1,1,1,2018-10-20 21:31:40,10.00,8JoAkgaNODD8m
1739,1,1,1,1,2018-10-20 21:31:40,10.00,jVqcpMnmJE1asCVwheGLkM7s
1740,1,1,1,1,2018-10-20 21:31:40,10.00,s3hXkybvG2wob5Q
1741,1,1,1,1,2018-10-20 21:31:40,10.00,bMkhwnzq3sYeCipDcw5
1742,1,1,1,1,2018-10-20 21:31:40,10.00,iTQkWuoYeAXO3K9fuFCdAtjl
1743,1,1,1,1,2018-10-20 21:31:40,10.00,7yPIrLYZtpTha0fb3k
1744,1,1,1,1,2018-10-20 21:31:40,10.00,O9Nu4PQnM3TJuwFLH
1745,1,1,1,1,2018-10-20 21:31:40,10.00,EevicwibYkaKuDb92GRoH
1746,1,1,1,1,2018-10-20 21:31:40,10.00,pAxkkZqjE98AsI
1747,1,1,1,1,2018-10-20 21:31:40,10.00,QWaWlMiu0KPla39b
1748,1,1,1,1,2018-10-20 21:31:40,10.00,GzHwSPF8eDGd86QI
1749,1,1,1,1,2018-10-20 21:31:40,10.00,EkOZ9zD0V2S5MiIPSN41wLmc
1750,1,1,1,1,2018-10-20 21:31:40,10.00,TGV0e6N6xYJYyP4
1751,1,1,1,1,2018-10-20 21:31:40,10.00,QWt1fgRCzhpgxxjBXnAC4k
1752,1,1,1,1,2018-10-20 21:31:40,10.00,wzIz9T5oUpg5lyY
1753,1,1,1,1,2018-10-20 21:31:40,10.00,iBhd6J6C3KUN283zO4
1754,1,1,1,1,2018-10-20 21:31:40,10.00,MuUkQZc4LRa9ogbM
1755,1,1,1,1,2018-10-20 21:31:40,10.00,J5H300CjJKy2aRH00udl
1756,1,1,1,1,2018-10-20 21:31:40,10.00,EibFdFJwFIr9IY
1757,1,1,1,1,2018-10-20 21:31:40,10.00,9GFx5Xyj7JceLtlrYu
1758,1,1,1,1,2018-10-20 21:31:40,10.00,zItTWnn6cIu241ZsRRTmyoF
1759,1,1,1,1,2018-10-20 21:31:40,10.00,W5hN5wWF30xtuwyZIevWr
1760,1,1,1,1,2018-10-20 21:31:40,10.00,HlLry42BVwnc
1761,1,1,1,1,2018-10-20 21:31:40,10.00,F9j3YMuyRpe1fe7pwQsXQArO
1762,1,1,1,1,2018-10-20 21:31:40,10.00,CqExpRQo5UNDl
1763,1,1,1,1,2018-10-20 21:31:40,10.00,82PDkUCGZc4brQmFSyWH
1764,1,1,1,1,2018-10-20 21:31:40,10.00,HQ0H0TjTkAHrZ
1765,1,1,1,1,2018-10-20 21:31:40,10.00,klUGZEeM9pdDhE
1766,1,1,1,1,2018-10-20 21:31:40,10.00,4WQfRLf0hgiXVOCl
1767,1,1,1,1,2018-10-20 21:31:40,10.00,7BnzqGirch1CTY9Yh
1768,1,1,1,1,2018-10-20 21:31:40,10.00,NgBbiCcj5sy8Orj
1769,1,1,1,1,2018-10-20 21:31:40,10.00,inyNKzRjjNjlT5K5iC
1770,1,1,1,1,2018-10-20 21:31:40,10.00,erPSzbajLusX
1771,1,1,1,1,2018-10-20 21:31:40,10.00,lY6XqS7WcDjWQ2clIx2qHu
1772,1,1,1,1,2018-10-20 21:31:40,10.00,pxrnjbhLpnjm
1773,1,1,1,1,2018-10-20 21:31:40,10.00,Zv2ebq8pdArUZ
1774,1,1,1,1,2018-10-20 21:31:40,10.00,iqmPvYb0kBdPyEwgUtQGlDoI
1775,1,1,1,1,2018-10-20 21:31:40,10.00,s8ksSFDXVOhfhkAEK
1776,1,1,1,1,2018-10-20 21:31:40,10.00,tDcIimdv7cZkp
1777,1,1,1,1,2018-10-20 21:31:40,10.00,lZUn60SSTDlP
1778,1,1,1,1,2018-10-20 21:31:40,10.00,VOyVpF3HbPKiPREsjlHmICLR
1779,1,1,1,1,2018-10-20 21:31:40,10.00,znijIhkgaXD34vOSAH
1780,1,1,1,1,2018-10-20 21:31:40,10.00,5C9ailBPzny2
1781,1,1,1,1,2018-10-20 21:31:40,10.00,6hJ4Ss0WAWWVdNdf5
1782,1,1,1,1,2018-10-20 21:31:40,10.00,D61Te4UJMlR5Ca7BZhe
1783,1,1,1,1,2018-10-20 21:31:40,10.00,4trifYew7IJ6UmKf3H
1784,1,1,1,1,2018-10-20 21:31:40,10.00,nLXxfspOF8GXKIYqf
1785,1,1,1,1,2018-10-20 21:31:40,10.00,NIWUHADcUkSiS1F2QVZec27
1786,1,1,1,1,2018-10-20 21:31:40,10.00,yuUX6cPTRx0yCKf
1787,1,1,1,1,2018-10-20 21:31:40,10.00,gIFgOUNqvJaF
1788,1,1,1,1,2018-10-20 21:31:40,10.00,EYl1KpBrA3yd
1789,1,1,1,1,2018-10-20 21:31:40,10.00,hdwZ3j1mD3uG73BMhnIyL2
1790,1,1,1,1,2018-10-20 21:31:40,10.00,fGU4zcTtk7Oo0nQK
1791,1,1,1,1,2018-10-20 21:31:40,10.00,YTBdGz7Gi4EZf0LvBa
1792,1,1,1,1,2018-10-20 21:31:40,10.00,2b25Gxv4sz46BfgvK6rrBmkO
1793,1,1,1,1,2018-10-20 21:31:40,10.00,I5zXXvLmroVfCIKyxWK
1794,1,1,1,1,2018-10-20 21:31:40,10.00,RBN5brkLcTHoV2uKuP54
1795,1,1,1,1,2018-10-20 21:31:40,10.00,oyFoB7q8LJ7xdGo
1796,1,1,1,1,2018-10-20 21:31:40,10.00,aAjxJ9beNpIIv2yfzPl
1797,1,1,1,1,2018-10-20 21:31:40,10.00,AB0kfCPJqA5c3
1798,1,1,1,1,2018-10-20 21:31:40,10.00,sCywjeqCxIldBxsw9p7mNRFJ
1799,1,1,1,1,2018-10-20 21:31:40,10.00,X7c0WVLCUAzJm32G
1800,1,1,1,1,2018-10-20 21:31:40,10.00,mKkbuHNHNCSor
1801,1,1,1,1,2018-10-20 21:31:40,10.00,UUIqtORrn5330WJ
1802,1,1,1,1,2018-10-20 21:31:40,10.00,kOkCgiJxGozyV
1803,1,1,1,1,2018-10-20 21:31:40,10.00,gk1bQHxHtcso4n
1804,1,1,1,1,2018-10-20 21:31:40,10.00,D8FLhevG40ed4
1805,1,1,1,1,2018-10-20 21:31:40,10.00,OvxTgrq7eJVLQw92s
1806,1,1,1,1,2018-10-20 21:31:40,10.00,7h6imeMkdVfFOH
1807,1,1,1,1,2018-10-20 21:31:40,10.00,vb6YXoeI58w8mPgk6p98a6
1808,1,1,1,1,2018-10-20 21:31:40,10.00,Tq20TbvoiW21SicCpHrM
1809,1,1,1,1,2018-10-20 21:31:40,10.00,rSqbqVJfeGpYza6Zw
1810,1,1,1,1,2018-10-20 21:31:40,10.00,73Wwf3lUbn67d2yR
1811,1,1,1,1,2018-10-20 21:31:40,10.00,VtFSfIxK2AQTbEFTr7ShA
1812,1,1,1,1,2018-10-20 21:31:40,10.00,6to4WbWjyZyL0xWbnJRO6xAy
1813,1,1,1,1,2018-10-20 21:31:40,10.00,lgrM0ejS6K9qyqX
1814,1,1,1,1,2018-10-20 21:31:40,10.00,33jY0C4P2BdHKYNNqV
1815,1,1,1,1,2018-10-20 21:31:40,10.00,RTtoDOiAyTscAbYhsp
1816,1,1,1,1,2018-10-20 21:31:40,10.00,DBKnFiZRCH0xUK57LY
1817,1,1,1,1,2018-10-20 21:31:40,10.00,HuZV3nu0HWQK6J0e
1818,1,1,1,1,2018-10-20 21:31:40,10.00,xSiKHq329hSy5I
1819,1,1,1,1,2018-10-20 21:31:40,10.00,lTCycVkGFrQWr
1820,1,1,1,1,2018-10-20 21:31:40,10.00,BS2KVvY07fZqOD
1821,1,1,1,1,2018-10-20 21:31:40,10.00,bwJRtrvjKbroGlC
1822,1,1,1,1,2018-10-20 21:31:40,10.00,kqEu3hK2Gibin
1823,1,1,1,1,2018-10-20 21:31:40,10.00,pwUq0iqhEpcXSsKR
1824,1,1,1,1,2018-10-20 21:31:40,10.00,odj4GYuh2POxq4aHPpOEaQ
1825,1,1,1,1,2018-10-20 21:31:40,10.00,RTPDwoCQyBKX52ZfI
1826,1,1,1,1,2018-10-20 21:31:40,10.00,nlYd8DrKrv32bG
1827,1,1,1,1,2018-10-20 21:31:40,10.00,99WA8dhXfANKat
1828,1,1,1,1,2018-10-20 21:31:40,10.00,SS8ICs5yf4AHda2P
1829,1,1,1,1,2018-10-20 21:31:40,10.00,HD6WJdEP5PBm8KzP
1830,1,1,1,1,2018-10-20 21:31:40,10.00,ALy26KFo7g3r
1831,1,1,1,1,2018-10-20 21:31:40,10.00,dgyGp6gOJLh3JN
1832,1,1,1,1,2018-10-20 21:31:40,10.00,FMaJiu97eQcmT
1833,1,1,1,1,2018-10-20 21:31:40,10.00,bO13UanxbUmcfbyaRt6VnXy
1834,1,1,1,1,2018-10-20 21:31:40,10.00,QkOnNW0KExPuVnwr1
1835,1,1,1,1,2018-10-20 21:31:40,10.00,aiep77XZFkJp
1836,1,1,1,1,2018-10-20 21:31:40,10.00,zqoEIsTX7XezoR
1837,1,1,1,1,2018-10-20 21:31:40,10.00,R9d484S6KJvaL5MwnYb
1838,1,1,1,1,2018-10-20 21:31:40,10.00,ZY9bhw1yY1ylhJkLQb
1839,1,1,1,1,2018-10-20 21:31:40,10.00,LSRvNkfmCA4p1v3bj
1840,1,1,1,1,2018-10-20 21:31:40,10.00,0Vk3WaTLDWNJ
1841,1,1,1,1,2018-10-20 21:31:40,10.00,i5xRAPtXoRewRm8VwgMnQ859
1842,1,1,1,1,2018-10-20 21:31:40,10.00,GYWFxZWP9BAWaBEunM
1843,1,1,1,1,2018-10-20 21:31:40,10.00,H19gyHiDGmhkeCpzi
1844,1,1,1,1,2018-10-20 21:31:40,10.00,gumsDq8yJzdGU3Vte
1845,1,1,1,1,2018-10-20 21:31:40,10.00,tWbRe4YiMSieTDr6H23q
1846,1,1,1,1,2018-10-20 21:31:40,10.00,mTGEJQbSdWY5Tqf
1847,1,1,1,1,2018-10-20 21:31:40,10.00,OuIkJBoTNABRmOtqx8Z7
1848,1,1,1,1,2018-10-20 21:31:40,10.00,pTVTnLuSLKB6h
1849,1,1,1,1,2018-10-20 21:31:40,10.00,Y49F0FXrNqqjyUMPnnnp2
1850,1,1,1,1,2018-10-20 21:31:40,10.00,tpCr2h6vVfP6GQIS
1851,1,1,1,1,2018-10-20 21:31:40,10.00,fuyhHyXVrLCX3kQHm
1852,1,1,1,1,2018-10-20 21:31:40,10.00,1NUnRj80O7wBRk89hUVUNyN
1853,1,1,1,1,2018-10-20 21:31:40,10.00,BaxpZL8zo2G0DqYj
1854,1,1,1,1,2018-10-20 21:31:40,10.00,Ly8YNSu2QNkmA
1855,1,1,1,1,2018-10-20 21:31:40,10.00,2sN2INau7vwRnt7yBNjz
1856,1,1,1,1,2018-10-20 21:31:40,10.00,F5ZT1sE1oisIY06
1857,1,1,1,1,2018-10-20 21:31:40,10.00,wcPPjIBZS0NuTLQ85dWKuw
1858,1,1,1,1,2018-10-20 21:31:40,10.00,zRXom0DbmQr6D1EtbZ6wLyRR
1859,1,1,1,1,2018-10-20 21:31:40,10.00,4xj1idT5qbNBoZ
1860,1,1,1,1,2018-10-20 21:31:40,10.00,oMfubPVqr0AQfrW
1861,1,1,1,1,2018-10-20 21:31:40,10.00,lXLychFAzCTIY73OOFIbVqz
1862,1,1,1,1,2018-10-20 21:31:40,10.00,TyK4K71y6AnJu5CrJdNZ
1863,1,1,1,1,2018-10-20 21:31:40,10.00,q6s6tzjtibMx
1864,1,1,1,1,2018-10-20 21:31:40,10.00,NBCv84VzHTPtuhCXI
1865,1,1,1,1,2018-10-20 21:31:40,10.00,iCnmBQQvCnSHt8YlAvMU
1866,1,1,1,1,2018-10-20 21:31:40,10.00,LDeWiznfzd5dHNdsidKN7O
1867,1,1,1,1,2018-10-20 21:31:40,10.00,70iz5lzYf7wT5cXjTeWxq6
1868,1,1,1,1,2018-10-20 21:31:40,10.00,CLuIbTOh5V8Y48Gcvd31xpj
1869,1,1,1,1,2018-10-20 21:31:40,10.00,yLloj6SrAXzFnpatvYx
1870,1,1,1,1,2018-10-20 21:31:40,10.00,FFuTRm7LVvzXp7ghnk58C
1871,1,1,1,1,2018-10-20 21:31:40,10.00,K9ZPcWVWNWnaaMoe
1872,1,1,1,1,2018-10-20 21:31:40,10.00,wIpFRdNL1i77fDleCFt6N
1873,1,1,1,1,2018-10-20 21:31:40,10.00,kaWNSiabbTtF2b9
1874,1,1,1,1,2018-10-20 21:31:40,10.00,yQLUljNEMCEoW6
1875,1,1,1,1,2018-10-20 21:31:40,10.00,nL4okfMJirS9uRubP6
1876,1,1,1,1,2018-10-20 21:31:40,10.00,kdgIAyAdw9Iz
1877,1,1,1,1,2018-10-20 21:31:40,10.00,ugCEGULvstncGI6oG
1878,1,1,1,1,2018-10-20 21:31:40,10.00,8J92wMuytnAtVCn0wk
1879,1,1,1,1,2018-10-20 21:31:40,10.00,vDhcSiBU3GjxA4x
1880,1,1,1,1,2018-10-20 21:31:40,10.00,7RxRZzTTrRRhE
1881,1,1,1,1,2018-10-20 21:31:40,10.00,0ovlsb4V65RYoifjl4qfCrRh
1882,1,1,1,1,2018-10-20 21:31:40,10.00,aRoIirp87cGdO8qawy0NTYnl
1883,1,1,1,1,2018-10-20 21:31:40,10.00,WzkBvPuZaTNkcsXpRCE
1884,1,1,1,1,2018-10-20 21:31:40,10.00,eI7xiryMZu3f1AqYGsrod8tF
1885,1,1,1,1,2018-10-20 21:31:40,10.00,eIEwUmtkqYed
1886,1,1,1,1,2018-10-20 21:31:40,10.00,4VOzKs7qcLoHtUTR
1887,1,1,1,1,2018-10-20 21:31:40,10.00,zZarglkzM9qJQx6NN74Rh
1888,1,1,1,1,2018-10-20 21:31:40,10.00,Cl9wmntuMvB6ez
1889,1,1,1,1,2018-10-20 21:31:40,10.00,iXGMT0JTX9e5Y
1890,1,1,1,1,2018-10-20 21:31:40,10.00,bHKRefJY4fkpiO
1891,1,1,1,1,2018-10-20 21:31:40,10.00,iJq02h6UD0z9q7E8Y7kbR
1892,1,1,1,1,2018-10-20 21:31:40,10.00,rJ2LMFcoeYrvy
1893,1,1,1,1,2018-10-20 21:31:40,10.00,CQ8vdLVZljvoWPfD9Hmfx8Ul
1894,1,1,1,1,2018-10-20 21:31:40,10.00,8zaW9hjQvjK5lLu6
1895,1,1,1,1,2018-10-20 21:31:40,10.00,GKqM1jJXVH2nI7vLjK
1896,1,1,1,1,2018-10-20 21:31:40,10.00,QfrmcqjwwXRBPlH1p4Vt
1897,1,1,1,1,2018-10-20 21:31:40,10.00,JyBCOOYwgjThNI29TX
1898,1,1,1,1,2018-10-20 21:31:40,10.00,wUQ4x1r9r4F1B
1899,1,1,1,1,2018-10-20 21:31:40,10.00,arAGs0FmSnFC6qQLF4Uobd
1900,1,1,1,1,2018-10-20 21:31:40,10.00,AzWztTjcBprPQD
1901,1,1,1,1,2018-10-20 21:31:40,10.00,6TLBFvNliWKNyG3vF
1902,1,1,1,1,2018-10-20 21:31:40,10.00,X9IW8BZBYTZnVxwBdh
1903,1,1,1,1,2018-10-20 21:31:40,10.00,ClNEwe8OWt3LTt
1904,1,1,1,1,2018-10-20 21:31:40,10.00,cUKKoL4uYQvxvSwRBp7rZ1J
1905,1,1,1,1,2018-10-20 21:31:40,10.00,oFbsoBiqYJGCEjrQ72e
1906,1,1,1,1,2018-10-20 21:31:40,10.00,7I9b2n8ck2YqZ
1907,1,1,1,1,2018-10-20 21:31:40,10.00,P5Y06JH5aGJKkhvDsH4ER9Po
1908,1,1,1,1,2018-10-20 21:31:40,10.00,Zjcjj2BUIoyl2bb
1909,1,1,1,1,2018-10-20 21:31:40,10.00,gjgsVQJYgNHXJOwrThua
1910,1,1,1,1,2018-10-20 21:31:40,10.00,nV099YPo0J9QD
1911,1,1,1,1,2018-10-20 21:31:40,10.00,RpNdu4IYIGrh
1912,1,1,1,1,2018-10-20 21:31:40,10.00,h8UwgJ8sFsNULIYqsn5FGrb
1913,1,1,1,1,2018-10-20 21:31:40,10.00,vsu5pFCD5EimvhL1Z
1914,1,1,1,1,2018-10-20 21:31:40,10.00,ZqV2uhtiLWNPzRbbgzwtmEjD
1915,1,1,1,1,2018-10-20 21:31:40,10.00,gaiPEcrk1i1wUQmHntmWyEk
1916,1,1,1,1,2018-10-20 21:31:40,10.00,vjtrjW6HfTuMbuvk
1917,1,1,1,1,2018-10-20 21:31:40,10.00,4IprDy8MUPIqt6QW8qTnPynP
1918,1,1,1,1,2018-10-20 21:31:40,10.00,tLk9OC7fOl0LTUd
1919,1,1,1,1,2018-10-20 21:31:40,10.00,RfG9R7YtDCAno80b
1920,1,1,1,1,2018-10-20 21:31:40,10.00,3fB79pY65w5kF5kmY
1921,1,1,1,1,2018-10-20 21:31:40,10.00,Ii2QEQm44RMGnoHoHaXrrQ8o
1922,1,1,1,1,2018-10-20 21:31:40,10.00,WrGvPtWoXjP1z9A
1923,1,1,1,1,2018-10-20 21:31:40,10.00,s07HsU335SxSYbdtZ
1924,1,1,1,1,2018-10-20 21:31:40,10.00,8CkvBlvtqbsyvC
1925,1,1,1,1,2018-10-20 21:31:40,10.00,Q7LgKZPlureHegE
1926,1,1,1,1,2018-10-20 21:31:40,10.00,Fit4IhnzgVTR6Uqa
1927,1,1,1,1,2018-10-20 21:31:40,10.00,tQpKRuifYVxt1p
1928,1,1,1,1,2018-10-20 21:31:40,10.00,18VNNQu2l5Xqcvm51iTAO
1929,1,1,1,1,2018-10-20 21:31:40,10.00,QLvuexaR0DS6j4SP21klt1
1930,1,1,1,1,2018-10-20 21:31:40,10.00,yqXfWbsMISwLuNo8JmUd1rt
1931,1,1,1,1,2018-10-20 21:31:40,10.00,tEJESAK6hZyVDrz0rZKc
1932,1,1,1,1,2018-10-20 21:31:40,10.00,5tvyrPVFF3Y2PVE9ZwsouD
1933,1,1,1,1,2018-10-20 21:31:40,10.00,QKYGcQmLxxPd3Ry1
1934,1,1,1,1,2018-10-20 21:31:40,10.00,2ZwC2W9XPdaNinmriGUgNh
1935,1,1,1,1,2018-10-20 21:31:40,10.00,bCabVruzyL3djHG8i
1936,1,1,1,1,2018-10-20 21:31:40,10.00,j91HDdvxwrp78YBFq
1937,1,1,1,1,2018-10-20 21:31:40,10.00,9AvKVfSdbVKJ
1938,1,1,1,1,2018-10-20 21:31:40,10.00,bCF3HtzwwDfrsZ
1939,1,1,1,1,2018-10-20 21:31:40,10.00,BMgV9XHc3726NTh8BIspEc
1940,1,1,1,1,2018-10-20 21:31:40,10.00,hpT0K267SQJtbUjElmF943O
1941,1,1,1,1,2018-10-20 21:31:40,10.00,MRg5tV7gC7Kgx
1942,1,1,1,1,2018-10-20 21:31:40,10.00,VPIB8SsCkW64Nf2vR236LK5
1943,1,1,1,1,2018-10-20 21:31:40,10.00,pE0DGJ8Srcd7Bn7On2twx
1944,1,1,1,1,2018-10-20 21:31:40,10.00,lozXS7OWBOp2FJqfb
1945,1,1,1,1,2018-10-20 21:31:40,10.00,rk7nXxM7qcik6lOXR9
1946,1,1,1,1,2018-10-20 21:31:40,10.00,wuGhAx5Rylttln8D
1947,1,1,1,1,2018-10-20 21:31:40,10.00,aMEjsPZgrq0LWI1lLO
1948,1,1,1,1,2018-10-20 21:31:40,10.00,zxtyPpymU9Msm
1949,1,1,1,1,2018-10-20 21:31:40,10.00,juhP016cNG5ITk5IWrYg
1950,1,1,1,1,2018-10-20 21:31:40,10.00,WQQn4CnJmpbAtedj
1951,1,1,1,1,2018-10-20 21:31:40,10.00,pkEdjdeTMAXrtgxTEGlWOutC
1952,1,1,1,1,2018-10-20 21:31:40,10.00,VZPomooB5DNt
1953,1,1,1,1,2018-10-20 21:31:40,10.00,tX1oyIgAzAjifAUS
1954,1,1,1,1,2018-10-20 21:31:40,10.00,kMh9UwJQffjYfiUJX8D
1955,1,1,1,1,2018-10-20 21:31:40,10.00,KUwUevliEJHEmgh2Ny2
1956,1,1,1,1,2018-10-20 21:31:40,10.00,HUvvvKvb2dxyE9PCgk
1957,1,1,1,1,2018-10-20 21:31:40,10.00,DxGT2Kzovoxo5N7e3H1bU8
1958,1,1,1,1,2018-10-20 21:31:40,10.00,uYbzIi8flIj55F0v6ozWUlqs
1959,1,1,1,1,2018-10-20 21:31:40,10.00,l5BfCnWsj7JuvRqnVfns
1960,1,1,1,1,2018-10-20 21:31:40,10.00,4GhKOPOfhAkxU8xavhw
1961,1,1,1,1,2018-10-20 21:31:40,10.00,HaU3r1pFF6x8
1962,1,1,1,1,2018-10-20 21:31:40,10.00,Esx8ttY4hyxX3hMQjLbBgPd
1963,1,1,1,1,2018-10-20 21:31:40,10.00,MEpf3aSkvTvPp9dA
1964,1,1,1,1,2018-10-20 21:31:40,10.00,g6qgBOICGUS2Nv
1965,1,1,1,1,2018-10-20 21:31:40,10.00,4EjZi0jG3ei9fRkPFcqvb
1966,1,1,1,1,2018-10-20 21:31:40,10.00,xpCkoqfQcmsyQz
1967,1,1,1,1,2018-10-20 21:31:40,10.00,PjDCo0NVl2C7
1968,1,1,1,1,2018-10-20 21:31:40,10.00,seRq3mtjVPP4BX
1969,1,1,1,1,2018-10-20 21:31:40,10.00,ov5D4T3mtl2iwkHKfLMi4
1970,1,1,1,1,2018-10-20 21:31:40,10.00,XoQIHEjsKrCNoh4eC2xbRuLJ
1971,1,1,1,1,2018-10-20 21:31:40,10.00,b09ndmX1vOJYY
1972,1,1,1,1,2018-10-20 21:31:40,10.00,f4PkoDN5TkIBfaYdxEdvR5r
1973,1,1,1,1,2018-10-20 21:31:40,10.00,yZd7Aqf3oSUUV
1974,1,1,1,1,2018-10-20 21:31:40,10.00,CTVeWjUAkqgoqyjgI
1975,1,1,1,1,2018-10-20 21:31:40,10.00,MXe8TcHWIg6Z
1976,1,1,1,1,2018-10-20 21:31:40,10.00,TrhhunF9HFjeEk
1977,1,1,1,1,2018-10-20 21:31:40,10.00,9e77itAIgmczbM7
1978,1,1,1,1,2018-10-20 21:31:40,10.00,Myr2nJwLDw5IBA0
1979,1,1,1,1,2018-10-20 21:31:40,10.00,yJHxpLoQxsFYy6hYot
1980,1,1,1,1,2018-10-20 21:31:40,10.00,OWMytYHvsQ2hqR9nWHrox
1981,1,1,1,1,2018-10-20 21:31:40,10.00,6xtlWt6oqBfXk
1982,1,1,1,1,2018-10-20 21:31:40,10.00,v8bvdQVNtu19Wu
1983,1,1,1,1,2018-10-20 21:31:40,10.00,Lxv936gevhl4
1984,1,1,1,1,2018-10-20 21:31:40,10.00,sTo36wuDtq2V8KB4SJ
1985,1,1,1,1,2018-10-20 21:31:40,10.00,sTAz5WamOKCr
1986,1,1,1,1,2018-10-20 21:31:40,10.00,dVYQCUkVj9HcAQyP
1987,1,1,1,1,2018-10-20 21:31:40,10.00,oJAFmL2KexnOiQyx6LB
1988,1,1,1,1,2018-10-20 21:31:40,10.00,Cr2CjwWodBaOrRDp1G4
1989,1,1,1,1,2018-10-20 21:31:40,10.00,hQYhIs2JkbhNTlG1wYe
1990,1,1,1,1,2018-10-20 21:31:40,10.00,XTJzQohVkK6u7ESsk
1991,1,1,1,1,2018-10-20 21:31:40,10.00,hbhdozb1RBfO1JGmXFlJ
1992,1,1,1,1,2018-10-20 21:31:40,10.00,8EQVoogRtdhmfjFLS9pOeVr
1993,1,1,1,1,2018-10-20 21:31:40,10.00,0xzNCj3t6eNK
1994,1,1,1,1,2018-10-20 21:31:40,10.00,lo5SB0KVItXa6Of3ADntm5
1995,1,1,1,1,2018-10-20 21:31:40,10.00,zCsaSy3Mdw3MmVwgd9Ub
1996,1,1,1,1,2018-10-20 21:31:40,10.00,fVlwobm1FrbDUNia
1997,1,1,1,1,2018-10-20 21:31:40,10.00,E7IHTM07sOcYinZ1t92dmgDo
1998,1,1,1,1,2018-10-20 21:31:40,10.00,IqJjFMcoAOZ5S4orf4bQYcy
1999,1,1,1,1,2018-10-20 21:31:40,10.00,ZWnbuP1PaRHrPkTj29UO
2000,1,1,1,1,2018-10-20 21:31:40,10.00,CwYOcdmGO1Z38yBPZPR
2001,1,1,1,1,2018-10-20 21:31:40,10.00,0QApd7IycVPZ1
2002,1,1,1,1,2018-10-20 21:31:40,10.00,VGiCt8QUIIAXiATlXEGqSm
2003,1,1,1,1,2018-10-20 21:31:40,10.00,jxRp9e8GD5OqxEg
2004,1,1,1,1,2018-10-20 21:31:40,10.00,HcKWc86t3BWaLnpQv
2005,1,1,1,1,2018-10-20 21:31:40,10.00,WwK0Q1r4y4cAeWe9g
2006,1,1,1,1,2018-10-20 21:31:40,10.00,opxanXzrelm1zDzqJW
2007,1,1,1,1,2018-10-20 21:31:40,10.00,Ga4RK5XAQmv7
2008,1,1,1,1,2018-10-20 21:31:40,10.00,WeYpFLiTgSNDOJ6
2009,1,1,1,1,2018-10-20 21:31:40,10.00,4mxguBb4fpeisI
2010,1,1,1,1,2018-10-20 21:31:40,10.00,Nk3DXvAbbj6sEDv92d3EemaZ
2011,1,1,1,1,2018-10-20 21:31:40,10.00,k08vb38xBb0d5fL
2012,1,1,1,1,2018-10-20 21:31:40,10.00,lIv4ms6gSSRkq1zilR8Sa
2013,1,1,1,1,2018-10-20 21:31:40,10.00,U8wVgtWyaGTGEkp
2014,1,1,1,1,2018-10-20 21:31:40,10.00,7BqTgLCF94TJgvFqXw6
2015,1,1,1,1,2018-10-20 21:31:40,10.00,mTkickghNH8bpbwX12B
2016,1,1,1,1,2018-10-20 21:31:40,10.00,y7cvUDVoUCNj9l7QLHFvViZ
