o_id,o_w_id,o_d_id,o_c_id,o_carrier_id,o_ol_cnt,o_all_local,o_entry_d
167,1,4,906,9,12,1,2018-10-20 21:32:05
168,1,4,2802,5,5,1,2018-10-20 21:32:05
169,1,4,2392,2,9,1,2018-10-20 21:32:05
170,1,4,2798,7,10,1,2018-10-20 21:32:05
171,1,4,535,6,9,1,2018-10-20 21:32:05
172,1,4,1530,1,7,1,2018-10-20 21:32:05
173,1,4,986,8,12,1,2018-10-20 21:32:05
174,1,4,2505,4,13,1,2018-10-20 21:32:05
175,1,4,2622,10,14,1,2018-10-20 21:32:05
176,1,4,1549,5,13,1,2018-10-20 21:32:05
177,1,4,2072,4,15,1,2018-10-20 21:32:05
178,1,4,798,6,11,1,2018-10-20 21:32:05
179,1,4,2778,10,14,1,2018-10-20 21:32:05
180,1,4,1846,7,7,1,2018-10-20 21:32:05
181,1,4,614,3,10,1,2018-10-20 21:32:05
182,1,4,2632,10,12,1,2018-10-20 21:32:05
183,1,4,1243,3,13,1,2018-10-20 21:32:05
184,1,4,1497,1,15,1,2018-10-20 21:32:05
185,1,4,192,8,15,1,2018-10-20 21:32:05
186,1,4,833,10,6,1,2018-10-20 21:32:05
187,1,4,2550,7,9,1,2018-10-20 21:32:05
188,1,4,2208,10,14,1,2018-10-20 21:32:05
189,1,4,1548,5,11,1,2018-10-20 21:32:05
190,1,4,1765,4,6,1,2018-10-20 21:32:05
191,1,4,2765,7,6,1,2018-10-20 21:32:05
192,1,4,1224,9,11,1,2018-10-20 21:32:05
193,1,4,672,3,10,1,2018-10-20 21:32:05
194,1,4,2500,9,13,1,2018-10-20 21:32:05
195,1,4,2564,8,11,1,2018-10-20 21:32:05
196,1,4,454,4,11,1,2018-10-20 21:32:05
197,1,4,1206,4,13,1,2018-10-20 21:32:05
198,1,4,298,7,12,1,2018-10-20 21:32:05
199,1,4,581,3,9,1,2018-10-20 21:32:05
200,1,4,1783,8,11,1,2018-10-20 21:32:05
201,1,4,1432,2,5,1,2018-10-20 21:32:05
202,1,4,2075,7,9,1,2018-10-20 21:32:05
203,1,4,1878,4,13,1,2018-10-20 21:32:05
204,1,4,2048,2,9,1,2018-10-20 21:32:05
205,1,4,2505,2,5,1,2018-10-20 21:32:05
206,1,4,2982,10,14,1,2018-10-20 21:32:05
207,1,4,1569,3,12,1,2018-10-20 21:32:05
208,1,4,2722,7,5,1,2018-10-20 21:32:05
209,1,4,712,9,7,1,2018-10-20 21:32:05
210,1,4,713,5,5,1,2018-10-20 21:32:05
211,1,4,311,3,6,1,2018-10-20 21:32:05
212,1,4,801,10,6,1,2018-10-20 21:32:05
213,1,4,1631,3,14,1,2018-10-20 21:32:05
214,1,4,1633,1,5,1,2018-10-20 21:32:05
215,1,4,2544,7,7,1,2018-10-20 21:32:05
216,1,4,1147,8,13,1,2018-10-20 21:32:05
217,1,4,2614,10,12,1,2018-10-20 21:32:05
218,1,4,803,7,15,1,2018-10-20 21:32:05
219,1,4,1276,5,10,1,2018-10-20 21:32:05
220,1,4,2409,3,9,1,2018-10-20 21:32:05
221,1,4,2610,3,10,1,2018-10-20 21:32:05
222,1,4,1045,9,12,1,2018-10-20 21:32:05
223,1,4,300,10,5,1,2018-10-20 21:32:05
224,1,4,1890,9,15,1,2018-10-20 21:32:05
225,1,4,923,9,15,1,2018-10-20 21:32:05
226,1,4,2394,9,10,1,2018-10-20 21:32:05
227,1,4,1698,7,8,1,2018-10-20 21:32:05
228,1,4,1594,7,8,1,2018-10-20 21:32:05
229,1,4,2851,4,13,1,2018-10-20 21:32:05
230,1,4,2826,9,15,1,2018-10-20 21:32:05
231,1,4,2040,8,6,1,2018-10-20 21:32:05
232,1,4,593,2,10,1,2018-10-20 21:32:05
233,1,4,2527,10,7,1,2018-10-20 21:32:05
234,1,4,1785,3,5,1,2018-10-20 21:32:05
235,1,4,1190,6,8,1,2018-10-20 21:32:05
236,1,4,1580,9,11,1,2018-10-20 21:32:05
237,1,4,1885,6,10,1,2018-10-20 21:32:05
238,1,4,1825,5,5,1,2018-10-20 21:32:05
239,1,4,2977,4,15,1,2018-10-20 21:32:05
240,1,4,1171,3,5,1,2018-10-20 21:32:05
241,1,4,1044,10,14,1,2018-10-20 21:32:05
242,1,4,2220,5,15,1,2018-10-20 21:32:05
243,1,4,2495,10,13,1,2018-10-20 21:32:05
244,1,4,2583,7,14,1,2018-10-20 21:32:05
245,1,4,2410,10,13,1,2018-10-20 21:32:05
246,1,4,1975,7,10,1,2018-10-20 21:32:05
247,1,4,875,8,6,1,2018-10-20 21:32:05
248,1,4,385,5,12,1,2018-10-20 21:32:05
249,1,4,1996,5,8,1,2018-10-20 21:32:05
250,1,4,557,7,9,1,2018-10-20 21:32:05
251,1,4,1030,8,10,1,2018-10-20 21:32:05
252,1,4,1525,2,14,1,2018-10-20 21:32:05
253,1,4,2173,2,13,1,2018-10-20 21:32:05
254,1,4,1386,9,8,1,2018-10-20 21:32:05
255,1,4,769,8,10,1,2018-10-20 21:32:05
256,1,4,1853,9,7,1,2018-10-20 21:32:05
257,1,4,1334,9,11,1,2018-10-20 21:32:05
258,1,4,1848,7,11,1,2018-10-20 21:32:05
259,1,4,577,7,5,1,2018-10-20 21:32:05
260,1,4,776,3,7,1,2018-10-20 21:32:05
261,1,4,1124,5,15,1,2018-10-20 21:32:05
262,1,4,1850,10,10,1,2018-10-20 21:32:05
263,1,4,471,6,8,1,2018-10-20 21:32:05
264,1,4,1782,3,8,1,2018-10-20 21:32:05
265,1,4,2747,6,5,1,2018-10-20 21:32:05
266,1,4,651,9,9,1,2018-10-20 21:32:05
267,1,4,299,7,8,1,2018-10-20 21:32:05
268,1,4,2645,10,15,1,2018-10-20 21:32:05
269,1,4,1594,4,10,1,2018-10-20 21:32:05
270,1,4,2057,10,10,1,2018-10-20 21:32:05
271,1,4,1193,9,10,1,2018-10-20 21:32:05
272,1,4,2581,4,14,1,2018-10-20 21:32:05
273,1,4,2719,10,6,1,2018-10-20 21:32:05
274,1,4,962,2,8,1,2018-10-20 21:32:05
275,1,4,289,6,9,1,2018-10-20 21:32:05
276,1,4,2005,4,14,1,2018-10-20 21:32:05
277,1,4,2873,4,5,1,2018-10-20 21:32:05
278,1,4,2270,6,15,1,2018-10-20 21:32:05
279,1,4,1967,2,9,1,2018-10-20 21:32:05
280,1,4,1967,4,8,1,2018-10-20 21:32:05
281,1,4,2464,3,11,1,2018-10-20 21:32:05
282,1,4,2934,2,9,1,2018-10-20 21:32:05
283,1,4,2461,1,11,1,2018-10-20 21:32:05
284,1,4,436,9,6,1,2018-10-20 21:32:05
285,1,4,2645,3,7,1,2018-10-20 21:32:05
286,1,4,1706,1,7,1,2018-10-20 21:32:05
287,1,4,1447,7,15,1,2018-10-20 21:32:05
288,1,4,1864,9,5,1,2018-10-20 21:32:05
289,1,4,2434,7,9,1,2018-10-20 21:32:05
290,1,4,1542,3,9,1,2018-10-20 21:32:05
291,1,4,678,4,7,1,2018-10-20 21:32:05
292,1,4,2858,6,11,1,2018-10-20 21:32:05
293,1,4,1064,9,5,1,2018-10-20 21:32:05
294,1,4,2032,8,9,1,2018-10-20 21:32:05
295,1,4,379,8,14,1,2018-10-20 21:32:05
296,1,4,1370,5,12,1,2018-10-20 21:32:05
297,1,4,2519,4,6,1,2018-10-20 21:32:05
298,1,4,706,5,9,1,2018-10-20 21:32:05
299,1,4,2511,10,8,1,2018-10-20 21:32:05
300,1,4,2754,9,6,1,2018-10-20 21:32:05
301,1,4,961,4,15,1,2018-10-20 21:32:05
302,1,4,1961,2,9,1,2018-10-20 21:32:05
303,1,4,2530,2,13,1,2018-10-20 21:32:05
304,1,4,1231,6,8,1,2018-10-20 21:32:05
305,1,4,2466,4,15,1,2018-10-20 21:32:05
306,1,4,1943,5,9,1,2018-10-20 21:32:05
307,1,4,2811,9,6,1,2018-10-20 21:32:05
308,1,4,2925,2,6,1,2018-10-20 21:32:05
309,1,4,2131,2,15,1,2018-10-20 21:32:05
310,1,4,2763,4,13,1,2018-10-20 21:32:05
311,1,4,2558,5,8,1,2018-10-20 21:32:05
312,1,4,954,2,11,1,2018-10-20 21:32:05
313,1,4,531,1,6,1,2018-10-20 21:32:05
314,1,4,2375,8,13,1,2018-10-20 21:32:05
315,1,4,2449,4,14,1,2018-10-20 21:32:05
316,1,4,345,10,10,1,2018-10-20 21:32:05
317,1,4,1193,1,12,1,2018-10-20 21:32:05
318,1,4,2755,6,7,1,2018-10-20 21:32:05
319,1,4,653,9,13,1,2018-10-20 21:32:05
320,1,4,2166,8,12,1,2018-10-20 21:32:05
321,1,4,1553,2,6,1,2018-10-20 21:32:05
322,1,4,2917,7,10,1,2018-10-20 21:32:05
323,1,4,1240,9,9,1,2018-10-20 21:32:05
324,1,4,2376,4,5,1,2018-10-20 21:32:05
325,1,4,2712,7,7,1,2018-10-20 21:32:05
326,1,4,619,7,8,1,2018-10-20 21:32:05
327,1,4,435,1,15,1,2018-10-20 21:32:05
328,1,4,1111,5,6,1,2018-10-20 21:32:05
329,1,4,520,7,11,1,2018-10-20 21:32:05
330,1,4,1065,8,8,1,2018-10-20 21:32:05
331,1,4,2390,3,15,1,2018-10-20 21:32:05
332,1,4,1753,6,13,1,2018-10-20 21:32:05
333,1,4,1635,3,15,1,2018-10-20 21:32:05
334,1,4,1515,3,7,1,2018-10-20 21:32:05
335,1,4,1723,5,15,1,2018-10-20 21:32:05
336,1,4,1151,3,9,1,2018-10-20 21:32:05
337,1,4,2277,3,8,1,2018-10-20 21:32:05
338,1,4,2019,2,7,1,2018-10-20 21:32:05
339,1,4,2027,10,13,1,2018-10-20 21:32:05
340,1,4,1618,5,12,1,2018-10-20 21:32:05
341,1,4,1336,7,15,1,2018-10-20 21:32:05
342,1,4,966,6,8,1,2018-10-20 21:32:05
343,1,4,1024,6,12,1,2018-10-20 21:32:05
344,1,4,685,5,14,1,2018-10-20 21:32:05
345,1,4,2885,6,10,1,2018-10-20 21:32:05
346,1,4,726,9,6,1,2018-10-20 21:32:05
347,1,4,2947,9,7,1,2018-10-20 21:32:05
348,1,4,1946,4,5,1,2018-10-20 21:32:05
349,1,4,2392,4,6,1,2018-10-20 21:32:05
350,1,4,2352,2,15,1,2018-10-20 21:32:05
351,1,4,2278,2,12,1,2018-10-20 21:32:05
352,1,4,1195,9,11,1,2018-10-20 21:32:05
353,1,4,2839,1,7,1,2018-10-20 21:32:05
354,1,4,1191,6,15,1,2018-10-20 21:32:05
355,1,4,2424,10,7,1,2018-10-20 21:32:05
356,1,4,481,1,6,1,2018-10-20 21:32:05
357,1,4,820,8,5,1,2018-10-20 21:32:05
358,1,4,2688,7,8,1,2018-10-20 21:32:05
359,1,4,1301,3,14,1,2018-10-20 21:32:05
360,1,4,1077,8,8,1,2018-10-20 21:32:05
361,1,4,1088,8,11,1,2018-10-20 21:32:05
362,1,4,2108,4,5,1,2018-10-20 21:32:05
363,1,4,1154,6,12,1,2018-10-20 21:32:05
364,1,4,2648,9,9,1,2018-10-20 21:32:05
365,1,4,2165,6,6,1,2018-10-20 21:32:05
366,1,4,2729,2,11,1,2018-10-20 21:32:05
367,1,4,1018,4,13,1,2018-10-20 21:32:05
368,1,4,2262,6,11,1,2018-10-20 21:32:05
369,1,4,608,7,12,1,2018-10-20 21:32:05
370,1,4,1371,7,9,1,2018-10-20 21:32:05
371,1,4,2094,10,11,1,2018-10-20 21:32:05
372,1,4,1482,1,14,1,2018-10-20 21:32:05
373,1,4,1220,6,10,1,2018-10-20 21:32:05
374,1,4,462,3,11,1,2018-10-20 21:32:05
375,1,4,439,3,13,1,2018-10-20 21:32:05
376,1,4,808,8,7,1,2018-10-20 21:32:05
377,1,4,1915,9,11,1,2018-10-20 21:32:05
378,1,4,1890,5,9,1,2018-10-20 21:32:05
379,1,4,1225,5,8,1,2018-10-20 21:32:05
380,1,4,2844,1,15,1,2018-10-20 21:32:05
381,1,4,1524,3,10,1,2018-10-20 21:32:05
382,1,4,1878,6,10,1,2018-10-20 21:32:05
383,1,4,863,4,13,1,2018-10-20 21:32:05
384,1,4,1241,1,15,1,2018-10-20 21:32:05
385,1,4,998,5,13,1,2018-10-20 21:32:05
386,1,4,2826,1,7,1,2018-10-20 21:32:05
387,1,4,2934,4,8,1,2018-10-20 21:32:05
388,1,4,2901,3,13,1,2018-10-20 21:32:05
389,1,4,2924,1,14,1,2018-10-20 21:32:05
390,1,4,560,3,9,1,2018-10-20 21:32:05
391,1,4,897,9,14,1,2018-10-20 21:32:05
392,1,4,2143,7,10,1,2018-10-20 21:32:05
393,1,4,2224,1,7,1,2018-10-20 21:32:05
394,1,4,1519,4,12,1,2018-10-20 21:32:05
395,1,4,1166,6,6,1,2018-10-20 21:32:05
396,1,4,1981,6,13,1,2018-10-20 21:32:05
397,1,4,1421,1,11,1,2018-10-20 21:32:05
398,1,4,1542,2,12,1,2018-10-20 21:32:05
399,1,4,1982,10,5,1,2018-10-20 21:32:05
400,1,4,2770,8,12,1,2018-10-20 21:32:05
401,1,4,1782,7,15,1,2018-10-20 21:32:05
402,1,4,564,9,7,1,2018-10-20 21:32:05
403,1,4,2840,8,11,1,2018-10-20 21:32:05
404,1,4,2740,3,14,1,2018-10-20 21:32:05
405,1,4,2956,2,15,1,2018-10-20 21:32:05
406,1,4,1003,3,6,1,2018-10-20 21:32:05
407,1,4,1828,8,7,1,2018-10-20 21:32:05
408,1,4,1108,8,9,1,2018-10-20 21:32:05
409,1,4,1031,8,12,1,2018-10-20 21:32:05
410,1,4,1248,5,14,1,2018-10-20 21:32:05
411,1,4,2408,4,11,1,2018-10-20 21:32:05
412,1,4,1650,9,12,1,2018-10-20 21:32:05
413,1,4,1793,6,5,1,2018-10-20 21:32:05
414,1,4,1690,2,5,1,2018-10-20 21:32:05
415,1,4,536,7,7,1,2018-10-20 21:32:05
416,1,4,697,4,6,1,2018-10-20 21:32:05
417,1,4,1905,6,14,1,2018-10-20 21:32:05
418,1,4,1341,6,10,1,2018-10-20 21:32:05
419,1,4,2664,8,10,1,2018-10-20 21:32:05
420,1,4,1852,1,8,1,2018-10-20 21:32:05
421,1,4,769,3,14,1,2018-10-20 21:32:05
422,1,4,1411,3,15,1,2018-10-20 21:32:05
423,1,4,2505,10,5,1,2018-10-20 21:32:05
424,1,4,2997,9,6,1,2018-10-20 21:32:05
425,1,4,658,6,9,1,2018-10-20 21:32:05
426,1,4,1226,6,8,1,2018-10-20 21:32:05
427,1,4,433,9,6,1,2018-10-20 21:32:05
428,1,4,1244,7,15,1,2018-10-20 21:32:05
429,1,4,1976,1,13,1,2018-10-20 21:32:05
430,1,4,1839,2,7,1,2018-10-20 21:32:05
431,1,4,789,6,6,1,2018-10-20 21:32:05
432,1,4,2617,1,7,1,2018-10-20 21:32:05
433,1,4,2329,2,11,1,2018-10-20 21:32:05
434,1,4,645,3,11,1,2018-10-20 21:32:05
435,1,4,443,6,5,1,2018-10-20 21:32:05
436,1,4,2560,8,6,1,2018-10-20 21:32:05
437,1,4,1945,9,6,1,2018-10-20 21:32:05
438,1,4,1832,9,10,1,2018-10-20 21:32:05
439,1,4,1742,1,14,1,2018-10-20 21:32:05
440,1,4,681,3,6,1,2018-10-20 21:32:05
441,1,4,1894,9,11,1,2018-10-20 21:32:05
442,1,4,561,8,14,1,2018-10-20 21:32:05
443,1,4,750,5,14,1,2018-10-20 21:32:05
444,1,4,2583,1,6,1,2018-10-20 21:32:05
445,1,4,2583,4,9,1,2018-10-20 21:32:05
446,1,4,1265,7,5,1,2018-10-20 21:32:05
447,1,4,1923,3,9,1,2018-10-20 21:32:05
448,1,4,2894,1,11,1,2018-10-20 21:32:05
449,1,4,2140,1,11,1,2018-10-20 21:32:05
450,1,4,2758,8,14,1,2018-10-20 21:32:05
451,1,4,2852,4,13,1,2018-10-20 21:32:05
452,1,4,759,10,6,1,2018-10-20 21:32:05
453,1,4,1230,4,8,1,2018-10-20 21:32:05
454,1,4,2288,2,6,1,2018-10-20 21:32:05
455,1,4,827,5,8,1,2018-10-20 21:32:05
456,1,4,2285,9,6,1,2018-10-20 21:32:05
457,1,4,2212,3,10,1,2018-10-20 21:32:05
458,1,4,617,2,6,1,2018-10-20 21:32:05
459,1,4,2024,1,14,1,2018-10-20 21:32:05
460,1,4,2998,5,11,1,2018-10-20 21:32:05
461,1,4,877,7,7,1,2018-10-20 21:32:05
462,1,4,1722,6,6,1,2018-10-20 21:32:05
463,1,4,2647,9,15,1,2018-10-20 21:32:05
464,1,4,1011,6,13,1,2018-10-20 21:32:05
465,1,4,1252,3,8,1,2018-10-20 21:32:05
466,1,4,1788,3,10,1,2018-10-20 21:32:05
467,1,4,2053,8,13,1,2018-10-20 21:32:05
468,1,4,2902,2,7,1,2018-10-20 21:32:05
469,1,4,2081,7,6,1,2018-10-20 21:32:05
470,1,4,1398,9,7,1,2018-10-20 21:32:05
471,1,4,1540,2,12,1,2018-10-20 21:32:05
472,1,4,2153,6,11,1,2018-10-20 21:32:05
473,1,4,2589,3,7,1,2018-10-20 21:32:05
474,1,4,2828,10,11,1,2018-10-20 21:32:05
475,1,4,1250,10,11,1,2018-10-20 21:32:05
476,1,4,1242,6,7,1,2018-10-20 21:32:05
477,1,4,1507,9,7,1,2018-10-20 21:32:05
478,1,4,620,9,8,1,2018-10-20 21:32:05
479,1,4,1125,7,12,1,2018-10-20 21:32:05
480,1,4,1947,7,9,1,2018-10-20 21:32:05
481,1,4,1469,2,7,1,2018-10-20 21:32:05
482,1,4,1228,8,5,1,2018-10-20 21:32:05
483,1,4,2624,10,6,1,2018-10-20 21:32:05
484,1,4,2864,8,8,1,2018-10-20 21:32:05
485,1,4,1171,4,14,1,2018-10-20 21:32:05
486,1,4,2733,5,13,1,2018-10-20 21:32:05
487,1,4,1055,8,5,1,2018-10-20 21:32:05
488,1,4,2955,5,11,1,2018-10-20 21:32:05
489,1,4,1682,2,6,1,2018-10-20 21:32:05
490,1,4,1164,9,12,1,2018-10-20 21:32:05
491,1,4,2706,5,13,1,2018-10-20 21:32:05
492,1,4,1699,5,15,1,2018-10-20 21:32:05
493,1,4,948,9,12,1,2018-10-20 21:32:05
494,1,4,2133,4,11,1,2018-10-20 21:32:05
495,1,4,877,6,12,1,2018-10-20 21:32:05
496,1,4,598,5,15,1,2018-10-20 21:32:05
497,1,4,2552,3,6,1,2018-10-20 21:32:05
498,1,4,1911,9,8,1,2018-10-20 21:32:05
499,1,4,2592,6,10,1,2018-10-20 21:32:05
500,1,4,1986,10,6,1,2018-10-20 21:32:05
501,1,4,2223,6,8,1,2018-10-20 21:32:05
502,1,4,1178,3,13,1,2018-10-20 21:32:05
503,1,4,1436,1,11,1,2018-10-20 21:32:05
504,1,4,666,9,12,1,2018-10-20 21:32:05
505,1,4,1099,9,6,1,2018-10-20 21:32:05
506,1,4,927,1,15,1,2018-10-20 21:32:05
507,1,4,2384,4,14,1,2018-10-20 21:32:05
508,1,4,724,2,5,1,2018-10-20 21:32:05
509,1,4,2290,3,8,1,2018-10-20 21:32:05
510,1,4,2257,2,5,1,2018-10-20 21:32:05
511,1,4,1602,8,11,1,2018-10-20 21:32:05
512,1,4,1565,5,11,1,2018-10-20 21:32:05
513,1,4,2252,2,15,1,2018-10-20 21:32:05
514,1,4,1127,4,5,1,2018-10-20 21:32:05
515,1,4,739,9,11,1,2018-10-20 21:32:05
516,1,4,1235,2,6,1,2018-10-20 21:32:05
517,1,4,783,7,13,1,2018-10-20 21:32:05
518,1,4,1071,3,6,1,2018-10-20 21:32:05
519,1,4,1038,3,8,1,2018-10-20 21:32:05
520,1,4,1019,9,14,1,2018-10-20 21:32:05
521,1,4,2604,8,10,1,2018-10-20 21:32:05
522,1,4,1134,1,7,1,2018-10-20 21:32:05
523,1,4,1513,9,7,1,2018-10-20 21:32:05
524,1,4,1290,7,7,1,2018-10-20 21:32:05
525,1,4,2175,4,6,1,2018-10-20 21:32:05
526,1,4,527,4,11,1,2018-10-20 21:32:05
527,1,4,1573,7,9,1,2018-10-20 21:32:05
528,1,4,2109,7,5,1,2018-10-20 21:32:05
529,1,4,2664,3,9,1,2018-10-20 21:32:05
530,1,4,2372,6,11,1,2018-10-20 21:32:05
531,1,4,2030,8,6,1,2018-10-20 21:32:05
532,1,4,737,3,14,1,2018-10-20 21:32:05
533,1,4,1319,2,11,1,2018-10-20 21:32:05
534,1,4,1982,9,14,1,2018-10-20 21:32:05
535,1,4,2579,9,8,1,2018-10-20 21:32:05
536,1,4,2269,3,9,1,2018-10-20 21:32:05
537,1,4,1537,5,9,1,2018-10-20 21:32:05
538,1,4,778,1,14,1,2018-10-20 21:32:05
539,1,4,2196,4,15,1,2018-10-20 21:32:05
540,1,4,722,10,6,1,2018-10-20 21:32:05
541,1,4,1475,8,12,1,2018-10-20 21:32:05
542,1,4,865,8,14,1,2018-10-20 21:32:05
543,1,4,2130,8,15,1,2018-10-20 21:32:05
544,1,4,2321,3,5,1,2018-10-20 21:32:05
545,1,4,1077,2,15,1,2018-10-20 21:32:05
546,1,4,773,6,6,1,2018-10-20 21:32:05
547,1,4,2458,4,14,1,2018-10-20 21:32:05
548,1,4,1410,8,15,1,2018-10-20 21:32:05
549,1,4,2174,1,11,1,2018-10-20 21:32:05
550,1,4,1286,2,8,1,2018-10-20 21:32:05
551,1,4,2657,5,8,1,2018-10-20 21:32:05
552,1,4,2810,9,7,1,2018-10-20 21:32:05
553,1,4,1927,2,6,1,2018-10-20 21:32:05
554,1,4,2802,8,5,1,2018-10-20 21:32:05
555,1,4,2989,3,8,1,2018-10-20 21:32:05
556,1,4,2001,2,12,1,2018-10-20 21:32:05
557,1,4,2220,5,7,1,2018-10-20 21:32:05
558,1,4,2562,3,14,1,2018-10-20 21:32:05
559,1,4,612,5,12,1,2018-10-20 21:32:05
560,1,4,2618,1,11,1,2018-10-20 21:32:05
561,1,4,1331,4,10,1,2018-10-20 21:32:05
562,1,4,2823,1,11,1,2018-10-20 21:32:05
563,1,4,1692,6,13,1,2018-10-20 21:32:05
564,1,4,2857,9,12,1,2018-10-20 21:32:05
565,1,4,1015,10,10,1,2018-10-20 21:32:05
566,1,4,2281,10,11,1,2018-10-20 21:32:05
567,1,4,1594,2,10,1,2018-10-20 21:32:05
568,1,4,1004,8,7,1,2018-10-20 21:32:05
569,1,4,2295,5,7,1,2018-10-20 21:32:05
570,1,4,905,10,13,1,2018-10-20 21:32:05
571,1,4,2177,4,12,1,2018-10-20 21:32:05
572,1,4,593,1,11,1,2018-10-20 21:32:05
573,1,4,576,6,13,1,2018-10-20 21:32:05
574,1,4,2382,4,6,1,2018-10-20 21:32:05
575,1,4,1638,7,10,1,2018-10-20 21:32:05
576,1,4,772,10,13,1,2018-10-20 21:32:05
577,1,4,1188,4,5,1,2018-10-20 21:32:05
578,1,4,2988,2,14,1,2018-10-20 21:32:05
579,1,4,1753,7,6,1,2018-10-20 21:32:05
580,1,4,2148,3,5,1,2018-10-20 21:32:05
581,1,4,2091,5,15,1,2018-10-20 21:32:05
582,1,4,1479,2,8,1,2018-10-20 21:32:05
583,1,4,2649,9,6,1,2018-10-20 21:32:05
584,1,4,2044,10,7,1,2018-10-20 21:32:05
585,1,4,1525,8,14,1,2018-10-20 21:32:05
586,1,4,2628,9,8,1,2018-10-20 21:32:05
587,1,4,2978,10,7,1,2018-10-20 21:32:05
588,1,4,2811,8,10,1,2018-10-20 21:32:05
589,1,4,1951,6,5,1,2018-10-20 21:32:05
590,1,4,1212,4,10,1,2018-10-20 21:32:05
591,1,4,1418,10,8,1,2018-10-20 21:32:05
592,1,4,1519,9,9,1,2018-10-20 21:32:05
593,1,4,2398,10,10,1,2018-10-20 21:32:05
594,1,4,2884,8,14,1,2018-10-20 21:32:05
595,1,4,1870,10,8,1,2018-10-20 21:32:05
596,1,4,2203,8,6,1,2018-10-20 21:32:05
597,1,4,2778,6,5,1,2018-10-20 21:32:05
598,1,4,1613,1,10,1,2018-10-20 21:32:05
599,1,4,773,5,7,1,2018-10-20 21:32:05
600,1,4,672,8,12,1,2018-10-20 21:32:05
601,1,4,733,8,6,1,2018-10-20 21:32:05
602,1,4,1908,6,5,1,2018-10-20 21:32:05
603,1,4,1731,9,15,1,2018-10-20 21:32:05
604,1,4,2669,2,7,1,2018-10-20 21:32:05
605,1,4,1624,2,9,1,2018-10-20 21:32:05
606,1,4,2899,7,11,1,2018-10-20 21:32:05
607,1,4,2089,4,5,1,2018-10-20 21:32:05
608,1,4,2652,7,5,1,2018-10-20 21:32:05
609,1,4,2071,3,7,1,2018-10-20 21:32:05
610,1,4,1114,1,5,1,2018-10-20 21:32:05
611,1,4,2888,6,12,1,2018-10-20 21:32:05
612,1,4,1505,10,8,1,2018-10-20 21:32:05
613,1,4,2330,6,7,1,2018-10-20 21:32:05
614,1,4,1714,3,9,1,2018-10-20 21:32:05
615,1,4,1721,8,11,1,2018-10-20 21:32:05
616,1,4,2981,7,5,1,2018-10-20 21:32:05
617,1,4,911,9,12,1,2018-10-20 21:32:05
618,1,4,1249,6,15,1,2018-10-20 21:32:05
619,1,4,1583,3,9,1,2018-10-20 21:32:05
620,1,4,1868,1,7,1,2018-10-20 21:32:05
621,1,4,2373,1,10,1,2018-10-20 21:32:05
622,1,4,2228,4,13,1,2018-10-20 21:32:05
623,1,4,2580,10,5,1,2018-10-20 21:32:05
624,1,4,2418,9,5,1,2018-10-20 21:32:05
625,1,4,723,4,15,1,2018-10-20 21:32:05
626,1,4,764,4,14,1,2018-10-20 21:32:05
627,1,4,633,3,8,1,2018-10-20 21:32:05
628,1,4,871,4,10,1,2018-10-20 21:32:05
629,1,4,2633,10,8,1,2018-10-20 21:32:05
630,1,4,2192,2,5,1,2018-10-20 21:32:05
631,1,4,1956,4,11,1,2018-10-20 21:32:05
632,1,4,2611,5,9,1,2018-10-20 21:32:05
633,1,4,1895,5,12,1,2018-10-20 21:32:05
634,1,4,2788,6,10,1,2018-10-20 21:32:05
635,1,4,1793,6,10,1,2018-10-20 21:32:05
636,1,4,2801,8,7,1,2018-10-20 21:32:05
637,1,4,2664,10,5,1,2018-10-20 21:32:05
638,1,4,845,9,14,1,2018-10-20 21:32:05
639,1,4,1173,3,8,1,2018-10-20 21:32:05
640,1,4,715,10,6,1,2018-10-20 21:32:05
641,1,4,989,3,15,1,2018-10-20 21:32:05
642,1,4,1635,2,6,1,2018-10-20 21:32:05
643,1,4,965,1,9,1,2018-10-20 21:32:05
644,1,4,1421,1,14,1,2018-10-20 21:32:05
645,1,4,2016,8,13,1,2018-10-20 21:32:05
646,1,4,2634,8,6,1,2018-10-20 21:32:05
647,1,4,2063,9,14,1,2018-10-20 21:32:05
648,1,4,2462,1,9,1,2018-10-20 21:32:05
649,1,4,1635,7,14,1,2018-10-20 21:32:05
650,1,4,2591,7,9,1,2018-10-20 21:32:05
651,1,4,902,4,6,1,2018-10-20 21:32:05
652,1,4,2626,10,9,1,2018-10-20 21:32:05
653,1,4,1160,9,7,1,2018-10-20 21:32:05
654,1,4,2193,3,5,1,2018-10-20 21:32:05
655,1,4,1362,7,8,1,2018-10-20 21:32:05
656,1,4,2299,3,15,1,2018-10-20 21:32:05
657,1,4,1863,10,6,1,2018-10-20 21:32:05
658,1,4,674,2,7,1,2018-10-20 21:32:05
659,1,4,1846,7,10,1,2018-10-20 21:32:05
660,1,4,2049,6,5,1,2018-10-20 21:32:05
661,1,4,1493,3,6,1,2018-10-20 21:32:05
662,1,4,1133,2,8,1,2018-10-20 21:32:05
663,1,4,1662,2,15,1,2018-10-20 21:32:05
664,1,4,2207,1,14,1,2018-10-20 21:32:05
665,1,4,1303,8,9,1,2018-10-20 21:32:05
666,1,4,1526,7,11,1,2018-10-20 21:32:05
667,1,4,1815,4,7,1,2018-10-20 21:32:05
